关卡ID,章节id,名称,怪物库,难度,需要玩家等级,经验奖励,关卡等级,遇多少次怪,,掉落库,三星通关时间,星级奖励,体力消耗,指定部下增加血量或怒气,增加奧義能量,关卡礼包npcEntryId,礼包有效期,容错
1819,1082,通天河11_9,[10]=181910,1,130,9077000,130,3,,,120,,0,,,,,0
1820,1082,通天河11_10,"[2]=182002,[3]=182003,[4]=182004,[5]=182005,[6]=182006,[8]=182008,[9]=182009,[10]=182010,[11]=182011,[12]=182012",1,130,9077000,130,3,,,120,,0,,,,,0
1821,1083,通天河12_1,"[2]=182102,[3]=182103,[4]=182104,[5]=182105,[6]=182106,[8]=182108,[9]=182109,[10]=182110,[11]=182111,[12]=182112",1,130,9077000,130,3,,,120,,0,,,,,0
1822,1083,通天河12_2,"[2]=182202,[3]=182203,[4]=182204,[5]=182205,[6]=182206,[8]=182208,[9]=182209,[10]=182210,[11]=182211,[12]=182212",1,130,9077000,130,3,,,120,,0,,,,,0
1823,1083,通天河12_3,"[2]=182302,[3]=182303,[4]=182304,[5]=182305,[6]=182306,[8]=182308,[9]=182309,[10]=182310,[11]=182311,[12]=182312",1,130,9077000,130,3,,,120,,0,,,,,0
1824,1083,通天河12_4,"[2]=182402,[3]=182403,[4]=182404,[5]=182405,[6]=182406,[8]=182408,[9]=182409,[10]=182410,[11]=182411,[12]=182412",1,130,9077000,130,3,,,120,,0,,,,,0
1825,1083,通天河12_5,[10]=182510,1,130,9077000,130,3,,,120,,0,,,,,0
1826,1083,通天河12_6,"[2]=182602,[3]=182603,[4]=182604,[5]=182605,[6]=182606,[8]=182608,[9]=182609,[10]=182610,[11]=182611,[12]=182612",1,130,9077000,130,3,,,120,,0,,,,,0
1827,1083,通天河12_7,[10]=182710,1,130,9077000,130,3,,,120,,0,,,,,0
1828,1083,通天河12_8,"[2]=182802,[3]=182803,[4]=182804,[5]=182805,[6]=182806,[8]=182808,[9]=182809,[10]=182810,[11]=182811,[12]=182812",1,130,9077000,130,3,,,120,,0,,,,,0
1829,1083,通天河12_9,"[2]=182902,[3]=182903,[4]=182904,[5]=182905,[6]=182906,[8]=182908,[9]=182909,[10]=182910,[11]=182911,[12]=182912",1,130,9077000,130,3,,,120,,0,,,,,0
1830,1083,通天河12_10,"[2]=183002,[3]=183003,[4]=183004,[5]=183005,[6]=183006,[8]=183008,[9]=183009,[10]=183010,[11]=183011,[12]=183012",1,130,9077000,130,3,,,120,,0,,,,,0
1831,1084,通天河13_1,"[2]=183102,[3]=183103,[4]=183104,[5]=183105,[6]=183106,[8]=183108,[9]=183109,[10]=183110,[11]=183111,[12]=183112",1,130,9077000,130,3,,,120,,0,,,,,0
1832,1084,通天河13_2,[10]=183210,1,130,9077000,130,3,,,120,,0,,,,,0
1833,1084,通天河13_3,"[2]=183302,[3]=183303,[4]=183304,[5]=183305,[6]=183306,[8]=183308,[9]=183309,[10]=183310,[11]=183311,[12]=183312",1,130,9077000,130,3,,,120,,0,,,,,0
1834,1084,通天河13_4,[10]=183410,1,130,9077000,130,3,,,120,,0,,,,,0
1835,1084,通天河13_5,[10]=183510,1,130,9077000,130,3,,,120,,0,,,,,0
1836,1084,通天河13_6,"[2]=183602,[3]=183603,[4]=183604,[5]=183605,[6]=183606,[8]=183608,[9]=183609,[10]=183610,[11]=183611,[12]=183612",1,130,9077000,130,3,,,120,,0,,,,,0
1837,1084,通天河13_7,"[2]=183702,[3]=183703,[4]=183704,[5]=183705,[6]=183706,[8]=183708,[9]=183709,[10]=183710,[11]=183711,[12]=183712",1,130,9077000,130,3,,,120,,0,,,,,0
1838,1084,通天河13_8,[10]=183810,1,130,9077000,130,3,,,120,,0,,,,,0
1839,1084,通天河13_9,"[2]=183902,[3]=183903,[4]=183904,[5]=183905,[6]=183906,[8]=183908,[9]=183909,[10]=183910,[11]=183911,[12]=183912",1,130,9077000,130,3,,,120,,0,,,,,0
1840,1084,通天河13_10,[10]=184010,1,130,9077000,130,3,,,120,,0,,,,,0
1841,1085,女儿国1_1,[10]=184110,1,140,11603000,140,3,,,120,,0,,,,,0
1842,1085,女儿国1_2,"[2]=184202,[3]=184203,[4]=184204,[5]=184205,[6]=184206,[8]=184208,[9]=184209,[10]=184210,[11]=184211,[12]=184212",1,140,11603000,140,3,,,120,,0,,,,,0
1843,1085,女儿国1_3,[10]=184310,1,140,11603000,140,3,,,120,,0,,,,,0
1844,1085,女儿国1_4,[10]=184410,1,140,11603000,140,3,,,120,,0,,,,,0
1845,1085,女儿国1_5,"[2]=184502,[3]=184503,[4]=184504,[5]=184505,[6]=184506,[8]=184508,[9]=184509,[10]=184510,[11]=184511,[12]=184512",1,140,11603000,140,3,,,120,,0,,,,,0
1846,1085,女儿国1_6,"[2]=184602,[3]=184603,[4]=184604,[5]=184605,[6]=184606,[8]=184608,[9]=184609,[10]=184610,[11]=184611,[12]=184612",1,140,11603000,140,3,,,120,,0,,,,,0
1847,1085,女儿国1_7,"[2]=184702,[3]=184703,[4]=184704,[5]=184705,[6]=184706,[8]=184708,[9]=184709,[10]=184710,[11]=184711,[12]=184712",1,140,11603000,140,3,,,120,,0,,,,,0
1848,1085,女儿国1_8,[10]=184810,1,140,11603000,140,3,,,120,,0,,,,,0
1849,1085,女儿国1_9,[10]=184910,1,140,11603000,140,3,,,120,,0,,,,,0
1850,1085,女儿国1_10,[10]=185010,1,140,11603000,140,3,,,120,,0,,,,,0
1851,1086,女儿国2_1,"[2]=185102,[3]=185103,[4]=185104,[5]=185105,[6]=185106,[8]=185108,[9]=185109,[10]=185110,[11]=185111,[12]=185112",1,140,11603000,140,3,,,120,,0,,,,,0
1852,1086,女儿国2_2,"[2]=185202,[3]=185203,[4]=185204,[5]=185205,[6]=185206,[8]=185208,[9]=185209,[10]=185210,[11]=185211,[12]=185212",1,140,11603000,140,3,,,120,,0,,,,,0
1853,1086,女儿国2_3,"[2]=185302,[3]=185303,[4]=185304,[5]=185305,[6]=185306,[8]=185308,[9]=185309,[10]=185310,[11]=185311,[12]=185312",1,140,11603000,140,3,,,120,,0,,,,,0
1854,1086,女儿国2_4,"[2]=185402,[3]=185403,[4]=185404,[5]=185405,[6]=185406,[8]=185408,[9]=185409,[10]=185410,[11]=185411,[12]=185412",1,140,11603000,140,3,,,120,,0,,,,,0
1855,1086,女儿国2_5,[10]=185510,1,140,11603000,140,3,,,120,,0,,,,,0
1856,1086,女儿国2_6,[10]=185610,1,140,11603000,140,3,,,120,,0,,,,,0
1857,1086,女儿国2_7,"[2]=185702,[3]=185703,[4]=185704,[5]=185705,[6]=185706,[8]=185708,[9]=185709,[10]=185710,[11]=185711,[12]=185712",1,140,11603000,140,3,,,120,,0,,,,,0
1858,1086,女儿国2_8,"[2]=185802,[3]=185803,[4]=185804,[5]=185805,[6]=185806,[8]=185808,[9]=185809,[10]=185810,[11]=185811,[12]=185812",1,140,11603000,140,3,,,120,,0,,,,,0
1859,1086,女儿国2_9,"[2]=185902,[3]=185903,[4]=185904,[5]=185905,[6]=185906,[8]=185908,[9]=185909,[10]=185910,[11]=185911,[12]=185912",1,140,11603000,140,3,,,120,,0,,,,,0
1860,1086,女儿国2_10,"[2]=186002,[3]=186003,[4]=186004,[5]=186005,[6]=186006,[8]=186008,[9]=186009,[10]=186010,[11]=186011,[12]=186012",1,140,11603000,140,3,,,120,,0,,,,,0
1861,1087,女儿国3_1,"[2]=186102,[3]=186103,[4]=186104,[5]=186105,[6]=186106,[8]=186108,[9]=186109,[10]=186110,[11]=186111,[12]=186112",1,140,11603000,140,3,,,120,,0,,,,,0
1862,1087,女儿国3_2,"[2]=186202,[3]=186203,[4]=186204,[5]=186205,[6]=186206,[8]=186208,[9]=186209,[10]=186210,[11]=186211,[12]=186212",1,140,11603000,140,3,,,120,,0,,,,,0
1863,1087,女儿国3_3,[10]=186310,1,140,11603000,140,3,,,120,,0,,,,,0
1864,1087,女儿国3_4,[10]=186410,1,140,11603000,140,3,,,120,,0,,,,,0
1865,1087,女儿国3_5,"[2]=186502,[3]=186503,[4]=186504,[5]=186505,[6]=186506,[8]=186508,[9]=186509,[10]=186510,[11]=186511,[12]=186512",1,140,11603000,140,3,,,120,,0,,,,,0
1866,1087,女儿国3_6,[10]=186610,1,140,11603000,140,3,,,120,,0,,,,,0
1867,1087,女儿国3_7,[10]=186710,1,140,11603000,140,3,,,120,,0,,,,,0
1868,1087,女儿国3_8,"[2]=186802,[3]=186803,[4]=186804,[5]=186805,[6]=186806,[8]=186808,[9]=186809,[10]=186810,[11]=186811,[12]=186812",1,140,11603000,140,3,,,120,,0,,,,,0
1869,1087,女儿国3_9,[10]=186910,1,140,11603000,140,3,,,120,,0,,,,,0
1870,1087,女儿国3_10,"[2]=187002,[3]=187003,[4]=187004,[5]=187005,[6]=187006,[8]=187008,[9]=187009,[10]=187010,[11]=187011,[12]=187012",1,140,11603000,140,3,,,120,,0,,,,,0
1871,1088,女儿国4_1,"[2]=187102,[3]=187103,[4]=187104,[5]=187105,[6]=187106,[8]=187108,[9]=187109,[10]=187110,[11]=187111,[12]=187112",1,140,11603000,140,3,,,120,,0,,,,,0
1872,1088,女儿国4_2,[10]=187210,1,140,11603000,140,3,,,120,,0,,,,,0
1873,1088,女儿国4_3,"[2]=187302,[3]=187303,[4]=187304,[5]=187305,[6]=187306,[8]=187308,[9]=187309,[10]=187310,[11]=187311,[12]=187312",1,140,11603000,140,3,,,120,,0,,,,,0
1874,1088,女儿国4_4,"[2]=187402,[3]=187403,[4]=187404,[5]=187405,[6]=187406,[8]=187408,[9]=187409,[10]=187410,[11]=187411,[12]=187412",1,140,11603000,140,3,,,120,,0,,,,,0
1875,1088,女儿国4_5,[10]=187510,1,140,11603000,140,3,,,120,,0,,,,,0
1876,1088,女儿国4_6,"[2]=187602,[3]=187603,[4]=187604,[5]=187605,[6]=187606,[8]=187608,[9]=187609,[10]=187610,[11]=187611,[12]=187612",1,140,11603000,140,3,,,120,,0,,,,,0
1877,1088,女儿国4_7,[10]=187710,1,140,11603000,140,3,,,120,,0,,,,,0
1878,1088,女儿国4_8,"[2]=187802,[3]=187803,[4]=187804,[5]=187805,[6]=187806,[8]=187808,[9]=187809,[10]=187810,[11]=187811,[12]=187812",1,140,11603000,140,3,,,120,,0,,,,,0
1879,1088,女儿国4_9,"[2]=187902,[3]=187903,[4]=187904,[5]=187905,[6]=187906,[8]=187908,[9]=187909,[10]=187910,[11]=187911,[12]=187912",1,140,11603000,140,3,,,120,,0,,,,,0
1880,1088,女儿国4_10,[10]=188010,1,140,11603000,140,3,,,120,,0,,,,,0
1881,1089,女儿国5_1,[10]=188110,1,140,11603000,140,3,,,120,,0,,,,,0
1882,1089,女儿国5_2,"[2]=188202,[3]=188203,[4]=188204,[5]=188205,[6]=188206,[8]=188208,[9]=188209,[10]=188210,[11]=188211,[12]=188212",1,140,11603000,140,3,,,120,,0,,,,,0
1883,1089,女儿国5_3,"[2]=188302,[3]=188303,[4]=188304,[5]=188305,[6]=188306,[8]=188308,[9]=188309,[10]=188310,[11]=188311,[12]=188312",1,140,11603000,140,3,,,120,,0,,,,,0
1884,1089,女儿国5_4,"[2]=188402,[3]=188403,[4]=188404,[5]=188405,[6]=188406,[8]=188408,[9]=188409,[10]=188410,[11]=188411,[12]=188412",1,140,11603000,140,3,,,120,,0,,,,,0
1885,1089,女儿国5_5,"[2]=188502,[3]=188503,[4]=188504,[5]=188505,[6]=188506,[8]=188508,[9]=188509,[10]=188510,[11]=188511,[12]=188512",1,140,11603000,140,3,,,120,,0,,,,,0
1886,1089,女儿国5_6,[10]=188610,1,140,11603000,140,3,,,120,,0,,,,,0
1887,1089,女儿国5_7,[10]=188710,1,140,11603000,140,3,,,120,,0,,,,,0
1888,1089,女儿国5_8,"[2]=188802,[3]=188803,[4]=188804,[5]=188805,[6]=188806,[8]=188808,[9]=188809,[10]=188810,[11]=188811,[12]=188812",1,140,11603000,140,3,,,120,,0,,,,,0
1889,1089,女儿国5_9,"[2]=188902,[3]=188903,[4]=188904,[5]=188905,[6]=188906,[8]=188908,[9]=188909,[10]=188910,[11]=188911,[12]=188912",1,140,11603000,140,3,,,120,,0,,,,,0
1890,1089,女儿国5_10,"[2]=189002,[3]=189003,[4]=189004,[5]=189005,[6]=189006,[8]=189008,[9]=189009,[10]=189010,[11]=189011,[12]=189012",1,140,11603000,140,3,,,120,,0,,,,,0
1891,1090,女儿国6_1,"[2]=189102,[3]=189103,[4]=189104,[5]=189105,[6]=189106,[8]=189108,[9]=189109,[10]=189110,[11]=189111,[12]=189112",1,140,11603000,140,3,,,120,,0,,,,,0
1892,1090,女儿国6_2,"[2]=189202,[3]=189203,[4]=189204,[5]=189205,[6]=189206,[8]=189208,[9]=189209,[10]=189210,[11]=189211,[12]=189212",1,140,11603000,140,3,,,120,,0,,,,,0
1893,1090,女儿国6_3,"[2]=189302,[3]=189303,[4]=189304,[5]=189305,[6]=189306,[8]=189308,[9]=189309,[10]=189310,[11]=189311,[12]=189312",1,140,11603000,140,3,,,120,,0,,,,,0
1894,1090,女儿国6_4,"[2]=189402,[3]=189403,[4]=189404,[5]=189405,[6]=189406,[8]=189408,[9]=189409,[10]=189410,[11]=189411,[12]=189412",1,140,11603000,140,3,,,120,,0,,,,,0
1895,1090,女儿国6_5,"[2]=189502,[3]=189503,[4]=189504,[5]=189505,[6]=189506,[8]=189508,[9]=189509,[10]=189510,[11]=189511,[12]=189512",1,140,11603000,140,3,,,120,,0,,,,,0
1896,1090,女儿国6_6,[10]=189610,1,140,11603000,140,3,,,120,,0,,,,,0
1897,1090,女儿国6_7,"[2]=189702,[3]=189703,[4]=189704,[5]=189705,[6]=189706,[8]=189708,[9]=189709,[10]=189710,[11]=189711,[12]=189712",1,140,11603000,140,3,,,120,,0,,,,,0
1898,1090,女儿国6_8,"[2]=189802,[3]=189803,[4]=189804,[5]=189805,[6]=189806,[8]=189808,[9]=189809,[10]=189810,[11]=189811,[12]=189812",1,140,11603000,140,3,,,120,,0,,,,,0
1899,1090,女儿国6_9,[10]=189910,1,140,11603000,140,3,,,120,,0,,,,,0
1900,1090,女儿国6_10,"[2]=190002,[3]=190003,[4]=190004,[5]=190005,[6]=190006,[8]=190008,[9]=190009,[10]=190010,[11]=190011,[12]=190012",1,140,11603000,140,3,,,120,,0,,,,,0
1901,1091,女儿国7_1,"[2]=190102,[3]=190103,[4]=190104,[5]=190105,[6]=190106,[8]=190108,[9]=190109,[10]=190110,[11]=190111,[12]=190112",1,140,11603000,140,3,,,120,,0,,,,,0
1902,1091,女儿国7_2,"[2]=190202,[3]=190203,[4]=190204,[5]=190205,[6]=190206,[8]=190208,[9]=190209,[10]=190210,[11]=190211,[12]=190212",1,140,11603000,140,3,,,120,,0,,,,,0
1903,1091,女儿国7_3,[10]=190310,1,140,11603000,140,3,,,120,,0,,,,,0
1904,1091,女儿国7_4,"[2]=190402,[3]=190403,[4]=190404,[5]=190405,[6]=190406,[8]=190408,[9]=190409,[10]=190410,[11]=190411,[12]=190412",1,140,11603000,140,3,,,120,,0,,,,,0
1905,1091,女儿国7_5,"[2]=190502,[3]=190503,[4]=190504,[5]=190505,[6]=190506,[8]=190508,[9]=190509,[10]=190510,[11]=190511,[12]=190512",1,140,11603000,140,3,,,120,,0,,,,,0
1906,1091,女儿国7_6,"[2]=190602,[3]=190603,[4]=190604,[5]=190605,[6]=190606,[8]=190608,[9]=190609,[10]=190610,[11]=190611,[12]=190612",1,140,11603000,140,3,,,120,,0,,,,,0
1907,1091,女儿国7_7,"[2]=190702,[3]=190703,[4]=190704,[5]=190705,[6]=190706,[8]=190708,[9]=190709,[10]=190710,[11]=190711,[12]=190712",1,140,11603000,140,3,,,120,,0,,,,,0
1908,1091,女儿国7_8,"[2]=190802,[3]=190803,[4]=190804,[5]=190805,[6]=190806,[8]=190808,[9]=190809,[10]=190810,[11]=190811,[12]=190812",1,140,11603000,140,3,,,120,,0,,,,,0
1909,1091,女儿国7_9,"[2]=190902,[3]=190903,[4]=190904,[5]=190905,[6]=190906,[8]=190908,[9]=190909,[10]=190910,[11]=190911,[12]=190912",1,140,11603000,140,3,,,120,,0,,,,,0
1910,1091,女儿国7_10,[10]=191010,1,140,11603000,140,3,,,120,,0,,,,,0
1911,1092,女儿国8_1,[10]=191110,1,140,11603000,140,3,,,120,,0,,,,,0
1912,1092,女儿国8_2,[10]=191210,1,140,11603000,140,3,,,120,,0,,,,,0
1913,1092,女儿国8_3,"[2]=191302,[3]=191303,[4]=191304,[5]=191305,[6]=191306,[8]=191308,[9]=191309,[10]=191310,[11]=191311,[12]=191312",1,140,11603000,140,3,,,120,,0,,,,,0
1914,1092,女儿国8_4,[10]=191410,1,140,11603000,140,3,,,120,,0,,,,,0
1915,1092,女儿国8_5,"[2]=191502,[3]=191503,[4]=191504,[5]=191505,[6]=191506,[8]=191508,[9]=191509,[10]=191510,[11]=191511,[12]=191512",1,140,11603000,140,3,,,120,,0,,,,,0
1916,1092,女儿国8_6,[10]=191610,1,140,11603000,140,3,,,120,,0,,,,,0
1917,1092,女儿国8_7,"[2]=191702,[3]=191703,[4]=191704,[5]=191705,[6]=191706,[8]=191708,[9]=191709,[10]=191710,[11]=191711,[12]=191712",1,140,11603000,140,3,,,120,,0,,,,,0
1918,1092,女儿国8_8,"[2]=191802,[3]=191803,[4]=191804,[5]=191805,[6]=191806,[8]=191808,[9]=191809,[10]=191810,[11]=191811,[12]=191812",1,140,11603000,140,3,,,120,,0,,,,,0
1919,1092,女儿国8_9,"[2]=191902,[3]=191903,[4]=191904,[5]=191905,[6]=191906,[8]=191908,[9]=191909,[10]=191910,[11]=191911,[12]=191912",1,140,11603000,140,3,,,120,,0,,,,,0
1920,1092,女儿国8_10,[10]=192010,1,140,11603000,140,3,,,120,,0,,,,,0
1921,1093,女儿国9_1,"[2]=192102,[3]=192103,[4]=192104,[5]=192105,[6]=192106,[8]=192108,[9]=192109,[10]=192110,[11]=192111,[12]=192112",1,140,11603000,140,3,,,120,,0,,,,,0
1922,1093,女儿国9_2,"[2]=192202,[3]=192203,[4]=192204,[5]=192205,[6]=192206,[8]=192208,[9]=192209,[10]=192210,[11]=192211,[12]=192212",1,140,11603000,140,3,,,120,,0,,,,,0
1923,1093,女儿国9_3,"[2]=192302,[3]=192303,[4]=192304,[5]=192305,[6]=192306,[8]=192308,[9]=192309,[10]=192310,[11]=192311,[12]=192312",1,140,11603000,140,3,,,120,,0,,,,,0
1924,1093,女儿国9_4,"[2]=192402,[3]=192403,[4]=192404,[5]=192405,[6]=192406,[8]=192408,[9]=192409,[10]=192410,[11]=192411,[12]=192412",1,140,11603000,140,3,,,120,,0,,,,,0
1925,1093,女儿国9_5,"[2]=192502,[3]=192503,[4]=192504,[5]=192505,[6]=192506,[8]=192508,[9]=192509,[10]=192510,[11]=192511,[12]=192512",1,140,11603000,140,3,,,120,,0,,,,,0
1926,1093,女儿国9_6,"[2]=192602,[3]=192603,[4]=192604,[5]=192605,[6]=192606,[8]=192608,[9]=192609,[10]=192610,[11]=192611,[12]=192612",1,140,11603000,140,3,,,120,,0,,,,,0
1927,1093,女儿国9_7,"[2]=192702,[3]=192703,[4]=192704,[5]=192705,[6]=192706,[8]=192708,[9]=192709,[10]=192710,[11]=192711,[12]=192712",1,140,11603000,140,3,,,120,,0,,,,,0
1928,1093,女儿国9_8,[10]=192810,1,140,11603000,140,3,,,120,,0,,,,,0
1929,1093,女儿国9_9,[10]=192910,1,140,11603000,140,3,,,120,,0,,,,,0
1930,1093,女儿国9_10,"[2]=193002,[3]=193003,[4]=193004,[5]=193005,[6]=193006,[8]=193008,[9]=193009,[10]=193010,[11]=193011,[12]=193012",1,140,11603000,140,3,,,120,,0,,,,,0
1931,1094,女儿国10_1,"[2]=193102,[3]=193103,[4]=193104,[5]=193105,[6]=193106,[8]=193108,[9]=193109,[10]=193110,[11]=193111,[12]=193112",1,140,11603000,140,3,,,120,,0,,,,,0
1932,1094,女儿国10_2,"[2]=193202,[3]=193203,[4]=193204,[5]=193205,[6]=193206,[8]=193208,[9]=193209,[10]=193210,[11]=193211,[12]=193212",1,140,11603000,140,3,,,120,,0,,,,,0
1933,1094,女儿国10_3,"[2]=193302,[3]=193303,[4]=193304,[5]=193305,[6]=193306,[8]=193308,[9]=193309,[10]=193310,[11]=193311,[12]=193312",1,140,11603000,140,3,,,120,,0,,,,,0
1934,1094,女儿国10_4,[10]=193410,1,140,11603000,140,3,,,120,,0,,,,,0
1935,1094,女儿国10_5,"[2]=193502,[3]=193503,[4]=193504,[5]=193505,[6]=193506,[8]=193508,[9]=193509,[10]=193510,[11]=193511,[12]=193512",1,140,11603000,140,3,,,120,,0,,,,,0
1936,1094,女儿国10_6,"[2]=193602,[3]=193603,[4]=193604,[5]=193605,[6]=193606,[8]=193608,[9]=193609,[10]=193610,[11]=193611,[12]=193612",1,140,11603000,140,3,,,120,,0,,,,,0
1937,1094,女儿国10_7,"[2]=193702,[3]=193703,[4]=193704,[5]=193705,[6]=193706,[8]=193708,[9]=193709,[10]=193710,[11]=193711,[12]=193712",1,140,11603000,140,3,,,120,,0,,,,,0
1938,1094,女儿国10_8,[10]=193810,1,140,11603000,140,3,,,120,,0,,,,,0
1939,1094,女儿国10_9,"[2]=193902,[3]=193903,[4]=193904,[5]=193905,[6]=193906,[8]=193908,[9]=193909,[10]=193910,[11]=193911,[12]=193912",1,140,11603000,140,3,,,120,,0,,,,,0
1940,1094,女儿国10_10,"[2]=194002,[3]=194003,[4]=194004,[5]=194005,[6]=194006,[8]=194008,[9]=194009,[10]=194010,[11]=194011,[12]=194012",1,140,11603000,140,3,,,120,,0,,,,,0
1941,1095,女儿国11_1,[10]=194110,1,140,11603000,140,3,,,120,,0,,,,,0
1942,1095,女儿国11_2,"[2]=194202,[3]=194203,[4]=194204,[5]=194205,[6]=194206,[8]=194208,[9]=194209,[10]=194210,[11]=194211,[12]=194212",1,140,11603000,140,3,,,120,,0,,,,,0
1943,1095,女儿国11_3,[10]=194310,1,140,11603000,140,3,,,120,,0,,,,,0
1944,1095,女儿国11_4,"[2]=194402,[3]=194403,[4]=194404,[5]=194405,[6]=194406,[8]=194408,[9]=194409,[10]=194410,[11]=194411,[12]=194412",1,140,11603000,140,3,,,120,,0,,,,,0
1945,1095,女儿国11_5,"[2]=194502,[3]=194503,[4]=194504,[5]=194505,[6]=194506,[8]=194508,[9]=194509,[10]=194510,[11]=194511,[12]=194512",1,140,11603000,140,3,,,120,,0,,,,,0
1946,1095,女儿国11_6,"[2]=194602,[3]=194603,[4]=194604,[5]=194605,[6]=194606,[8]=194608,[9]=194609,[10]=194610,[11]=194611,[12]=194612",1,140,11603000,140,3,,,120,,0,,,,,0
1947,1095,女儿国11_7,"[2]=194702,[3]=194703,[4]=194704,[5]=194705,[6]=194706,[8]=194708,[9]=194709,[10]=194710,[11]=194711,[12]=194712",1,140,11603000,140,3,,,120,,0,,,,,0
1948,1095,女儿国11_8,"[2]=194802,[3]=194803,[4]=194804,[5]=194805,[6]=194806,[8]=194808,[9]=194809,[10]=194810,[11]=194811,[12]=194812",1,140,11603000,140,3,,,120,,0,,,,,0
1949,1095,女儿国11_9,"[2]=194902,[3]=194903,[4]=194904,[5]=194905,[6]=194906,[8]=194908,[9]=194909,[10]=194910,[11]=194911,[12]=194912",1,140,11603000,140,3,,,120,,0,,,,,0
1950,1095,女儿国11_10,"[2]=195002,[3]=195003,[4]=195004,[5]=195005,[6]=195006,[8]=195008,[9]=195009,[10]=195010,[11]=195011,[12]=195012",1,140,11603000,140,3,,,120,,0,,,,,0
1951,1096,女儿国12_1,"[2]=195102,[3]=195103,[4]=195104,[5]=195105,[6]=195106,[8]=195108,[9]=195109,[10]=195110,[11]=195111,[12]=195112",1,140,11603000,140,3,,,120,,0,,,,,0
1952,1096,女儿国12_2,"[2]=195202,[3]=195203,[4]=195204,[5]=195205,[6]=195206,[8]=195208,[9]=195209,[10]=195210,[11]=195211,[12]=195212",1,140,11603000,140,3,,,120,,0,,,,,0
1953,1096,女儿国12_3,"[2]=195302,[3]=195303,[4]=195304,[5]=195305,[6]=195306,[8]=195308,[9]=195309,[10]=195310,[11]=195311,[12]=195312",1,140,11603000,140,3,,,120,,0,,,,,0
1954,1096,女儿国12_4,"[2]=195402,[3]=195403,[4]=195404,[5]=195405,[6]=195406,[8]=195408,[9]=195409,[10]=195410,[11]=195411,[12]=195412",1,140,11603000,140,3,,,120,,0,,,,,0
1955,1096,女儿国12_5,[10]=195510,1,140,11603000,140,3,,,120,,0,,,,,0
1956,1096,女儿国12_6,"[2]=195602,[3]=195603,[4]=195604,[5]=195605,[6]=195606,[8]=195608,[9]=195609,[10]=195610,[11]=195611,[12]=195612",1,140,11603000,140,3,,,120,,0,,,,,0
1957,1096,女儿国12_7,"[2]=195702,[3]=195703,[4]=195704,[5]=195705,[6]=195706,[8]=195708,[9]=195709,[10]=195710,[11]=195711,[12]=195712",1,140,11603000,140,3,,,120,,0,,,,,0
1958,1096,女儿国12_8,[10]=195810,1,140,11603000,140,3,,,120,,0,,,,,0
1959,1096,女儿国12_9,"[2]=195902,[3]=195903,[4]=195904,[5]=195905,[6]=195906,[8]=195908,[9]=195909,[10]=195910,[11]=195911,[12]=195912",1,140,11603000,140,3,,,120,,0,,,,,0
1960,1096,女儿国12_10,"[2]=196002,[3]=196003,[4]=196004,[5]=196005,[6]=196006,[8]=196008,[9]=196009,[10]=196010,[11]=196011,[12]=196012",1,140,11603000,140,3,,,120,,0,,,,,0
1961,1097,女儿国13_1,"[2]=196102,[3]=196103,[4]=196104,[5]=196105,[6]=196106,[8]=196108,[9]=196109,[10]=196110,[11]=196111,[12]=196112",1,140,11603000,140,3,,,120,,0,,,,,0
1962,1097,女儿国13_2,[10]=196210,1,140,11603000,140,3,,,120,,0,,,,,0
1963,1097,女儿国13_3,"[2]=196302,[3]=196303,[4]=196304,[5]=196305,[6]=196306,[8]=196308,[9]=196309,[10]=196310,[11]=196311,[12]=196312",1,140,11603000,140,3,,,120,,0,,,,,0
1964,1097,女儿国13_4,"[2]=196402,[3]=196403,[4]=196404,[5]=196405,[6]=196406,[8]=196408,[9]=196409,[10]=196410,[11]=196411,[12]=196412",1,140,11603000,140,3,,,120,,0,,,,,0
1965,1097,女儿国13_5,"[2]=196502,[3]=196503,[4]=196504,[5]=196505,[6]=196506,[8]=196508,[9]=196509,[10]=196510,[11]=196511,[12]=196512",1,140,11603000,140,3,,,120,,0,,,,,0
1966,1097,女儿国13_6,[10]=196610,1,140,11603000,140,3,,,120,,0,,,,,0
1967,1097,女儿国13_7,"[2]=196702,[3]=196703,[4]=196704,[5]=196705,[6]=196706,[8]=196708,[9]=196709,[10]=196710,[11]=196711,[12]=196712",1,140,11603000,140,3,,,120,,0,,,,,0
1968,1097,女儿国13_8,"[2]=196802,[3]=196803,[4]=196804,[5]=196805,[6]=196806,[8]=196808,[9]=196809,[10]=196810,[11]=196811,[12]=196812",1,140,11603000,140,3,,,120,,0,,,,,0
1969,1097,女儿国13_9,[10]=196910,1,140,11603000,140,3,,,120,,0,,,,,0
1970,1097,女儿国13_10,"[2]=197002,[3]=197003,[4]=197004,[5]=197005,[6]=197006,[8]=197008,[9]=197009,[10]=197010,[11]=197011,[12]=197012",1,140,11603000,140,3,,,120,,0,,,,,0
1971,1098,女儿国14_1,[10]=197110,1,140,11603000,140,3,,,120,,0,,,,,0
1972,1098,女儿国14_2,[10]=197210,1,140,11603000,140,3,,,120,,0,,,,,0
1973,1098,女儿国14_3,"[2]=197302,[3]=197303,[4]=197304,[5]=197305,[6]=197306,[8]=197308,[9]=197309,[10]=197310,[11]=197311,[12]=197312",1,140,11603000,140,3,,,120,,0,,,,,0
