##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
1964,女儿国13_4,20006,,13_4,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=196402,[3]=196403,[4]=196404,[5]=196405,[6]=196406,[8]=196408,[9]=196409,[10]=196410,[11]=196411,[12]=196412",,965,,,
1965,女儿国13_5,100031,,13_5,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=196502,[3]=196503,[4]=196504,[5]=196505,[6]=196506,[8]=196508,[9]=196509,[10]=196510,[11]=196511,[12]=196512",,966,,,
1966,女儿国13_6,110002,,13_6,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,[10]=196610,,967,,,
1967,女儿国13_7,100031,,13_7,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=196702,[3]=196703,[4]=196704,[5]=196705,[6]=196706,[8]=196708,[9]=196709,[10]=196710,[11]=196711,[12]=196712",,968,,,
1968,女儿国13_8,20010,,13_8,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=196802,[3]=196803,[4]=196804,[5]=196805,[6]=196806,[8]=196808,[9]=196809,[10]=196810,[11]=196811,[12]=196812",,969,,,
1969,女儿国13_9,110005,,13_9,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,[10]=196910,,970,,,
1970,女儿国13_10,100032,,13_10,0,1097,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=197002,[3]=197003,[4]=197004,[5]=197005,[6]=197006,[8]=197008,[9]=197009,[10]=197010,[11]=197011,[12]=197012",,971,,,
1971,女儿国14_1,110001,,14_1,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,[10]=197110,,972,,,
1972,女儿国14_2,110005,,14_2,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,[10]=197210,,973,,,
1973,女儿国14_3,100032,,14_3,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=197302,[3]=197303,[4]=197304,[5]=197305,[6]=197306,[8]=197308,[9]=197309,[10]=197310,[11]=197311,[12]=197312",,974,,,
1974,女儿国14_4,100031,,14_4,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=197402,[3]=197403,[4]=197404,[5]=197405,[6]=197406,[8]=197408,[9]=197409,[10]=197410,[11]=197411,[12]=197412",,975,,,
1975,女儿国14_5,20006,,14_5,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=197502,[3]=197503,[4]=197504,[5]=197505,[6]=197506,[8]=197508,[9]=197509,[10]=197510,[11]=197511,[12]=197512",,976,,,
1976,女儿国14_6,20002,,14_6,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=197602,[3]=197603,[4]=197604,[5]=197605,[6]=197606,[8]=197608,[9]=197609,[10]=197610,[11]=197611,[12]=197612",,977,,,
1977,女儿国14_7,110005,,14_7,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,[10]=197710,,978,,,
1978,女儿国14_8,110005,,14_8,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,[10]=197810,,979,,,
1979,女儿国14_9,100033,,14_9,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=197902,[3]=197903,[4]=197904,[5]=197905,[6]=197906,[8]=197908,[9]=197909,[10]=197910,[11]=197911,[12]=197912",,980,,,
1980,女儿国14_10,20005,,14_10,0,1098,女儿国,,,50012,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,女儿国,3,,,,"[2]=198002,[3]=198003,[4]=198004,[5]=198005,[6]=198006,[8]=198008,[9]=198009,[10]=198010,[11]=198011,[12]=198012",,981,,,
1981,琵琶洞1_1,110003,,1_1,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=198110,,982,,,
1982,琵琶洞1_2,110001,,1_2,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=198210,,983,,,
1983,琵琶洞1_3,100034,,1_3,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=198302,[3]=198303,[4]=198304,[5]=198305,[6]=198306,[8]=198308,[9]=198309,[10]=198310,[11]=198311,[12]=198312",,984,,,
1984,琵琶洞1_4,110001,,1_4,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=198410,,985,,,
1985,琵琶洞1_5,110001,,1_5,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=198510,,986,,,
1986,琵琶洞1_6,100031,,1_6,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=198602,[3]=198603,[4]=198604,[5]=198605,[6]=198606,[8]=198608,[9]=198609,[10]=198610,[11]=198611,[12]=198612",,987,,,
1987,琵琶洞1_7,20005,,1_7,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=198702,[3]=198703,[4]=198704,[5]=198705,[6]=198706,[8]=198708,[9]=198709,[10]=198710,[11]=198711,[12]=198712",,988,,,
1988,琵琶洞1_8,20010,,1_8,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=198802,[3]=198803,[4]=198804,[5]=198805,[6]=198806,[8]=198808,[9]=198809,[10]=198810,[11]=198811,[12]=198812",,989,,,
1989,琵琶洞1_9,100031,,1_9,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=198902,[3]=198903,[4]=198904,[5]=198905,[6]=198906,[8]=198908,[9]=198909,[10]=198910,[11]=198911,[12]=198912",,990,,,
1990,琵琶洞1_10,20011,,1_10,0,1099,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199002,[3]=199003,[4]=199004,[5]=199005,[6]=199006,[8]=199008,[9]=199009,[10]=199010,[11]=199011,[12]=199012",,991,,,
1991,琵琶洞2_1,20006,,2_1,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199102,[3]=199103,[4]=199104,[5]=199105,[6]=199106,[8]=199108,[9]=199109,[10]=199110,[11]=199111,[12]=199112",,992,,,
1992,琵琶洞2_2,100034,,2_2,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199202,[3]=199203,[4]=199204,[5]=199205,[6]=199206,[8]=199208,[9]=199209,[10]=199210,[11]=199211,[12]=199212",,993,,,
1993,琵琶洞2_3,100033,,2_3,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199302,[3]=199303,[4]=199304,[5]=199305,[6]=199306,[8]=199308,[9]=199309,[10]=199310,[11]=199311,[12]=199312",,994,,,
1994,琵琶洞2_4,120043,,2_4,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199402,[3]=199403,[4]=199404,[5]=199405,[6]=199406,[8]=199408,[9]=199409,[10]=199410,[11]=199411,[12]=199412",,995,,,
1995,琵琶洞2_5,20002,,2_5,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199502,[3]=199503,[4]=199504,[5]=199505,[6]=199506,[8]=199508,[9]=199509,[10]=199510,[11]=199511,[12]=199512",,996,,,
1996,琵琶洞2_6,100030,,2_6,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199602,[3]=199603,[4]=199604,[5]=199605,[6]=199606,[8]=199608,[9]=199609,[10]=199610,[11]=199611,[12]=199612",,997,,,
1997,琵琶洞2_7,20011,,2_7,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199702,[3]=199703,[4]=199704,[5]=199705,[6]=199706,[8]=199708,[9]=199709,[10]=199710,[11]=199711,[12]=199712",,998,,,
1998,琵琶洞2_8,100033,,2_8,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199802,[3]=199803,[4]=199804,[5]=199805,[6]=199806,[8]=199808,[9]=199809,[10]=199810,[11]=199811,[12]=199812",,999,,,
1999,琵琶洞2_9,100031,,2_9,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=199902,[3]=199903,[4]=199904,[5]=199905,[6]=199906,[8]=199908,[9]=199909,[10]=199910,[11]=199911,[12]=199912",,1000,,,
2000,琵琶洞2_10,20001,,2_10,0,1100,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200002,[3]=200003,[4]=200004,[5]=200005,[6]=200006,[8]=200008,[9]=200009,[10]=200010,[11]=200011,[12]=200012",,1001,,,
2001,琵琶洞3_1,20007,,3_1,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200102,[3]=200103,[4]=200104,[5]=200105,[6]=200106,[8]=200108,[9]=200109,[10]=200110,[11]=200111,[12]=200112",,1002,,,
2002,琵琶洞3_2,20005,,3_2,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200202,[3]=200203,[4]=200204,[5]=200205,[6]=200206,[8]=200208,[9]=200209,[10]=200210,[11]=200211,[12]=200212",,1003,,,
2003,琵琶洞3_3,20006,,3_3,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200302,[3]=200303,[4]=200304,[5]=200305,[6]=200306,[8]=200308,[9]=200309,[10]=200310,[11]=200311,[12]=200312",,1004,,,
2004,琵琶洞3_4,20011,,3_4,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200402,[3]=200403,[4]=200404,[5]=200405,[6]=200406,[8]=200408,[9]=200409,[10]=200410,[11]=200411,[12]=200412",,1005,,,
2005,琵琶洞3_5,20001,,3_5,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200502,[3]=200503,[4]=200504,[5]=200505,[6]=200506,[8]=200508,[9]=200509,[10]=200510,[11]=200511,[12]=200512",,1006,,,
2006,琵琶洞3_6,20001,,3_6,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200602,[3]=200603,[4]=200604,[5]=200605,[6]=200606,[8]=200608,[9]=200609,[10]=200610,[11]=200611,[12]=200612",,1007,,,
2007,琵琶洞3_7,110002,,3_7,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=200710,,1008,,,
2008,琵琶洞3_8,110004,,3_8,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=200810,,1009,,,
2009,琵琶洞3_9,20010,,3_9,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=200902,[3]=200903,[4]=200904,[5]=200905,[6]=200906,[8]=200908,[9]=200909,[10]=200910,[11]=200911,[12]=200912",,1010,,,
2010,琵琶洞3_10,110006,,3_10,0,1101,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=201010,,1011,,,
2011,琵琶洞4_1,20010,,4_1,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=201102,[3]=201103,[4]=201104,[5]=201105,[6]=201106,[8]=201108,[9]=201109,[10]=201110,[11]=201111,[12]=201112",,1012,,,
2012,琵琶洞4_2,20011,,4_2,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=201202,[3]=201203,[4]=201204,[5]=201205,[6]=201206,[8]=201208,[9]=201209,[10]=201210,[11]=201211,[12]=201212",,1013,,,
2013,琵琶洞4_3,110002,,4_3,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=201310,,1014,,,
2014,琵琶洞4_4,110002,,4_4,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=201410,,1015,,,
2015,琵琶洞4_5,20005,,4_5,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=201502,[3]=201503,[4]=201504,[5]=201505,[6]=201506,[8]=201508,[9]=201509,[10]=201510,[11]=201511,[12]=201512",,1016,,,
2016,琵琶洞4_6,110005,,4_6,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=201610,,1017,,,
2017,琵琶洞4_7,100031,,4_7,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=201702,[3]=201703,[4]=201704,[5]=201705,[6]=201706,[8]=201708,[9]=201709,[10]=201710,[11]=201711,[12]=201712",,1018,,,
2018,琵琶洞4_8,20010,,4_8,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=201802,[3]=201803,[4]=201804,[5]=201805,[6]=201806,[8]=201808,[9]=201809,[10]=201810,[11]=201811,[12]=201812",,1019,,,
2019,琵琶洞4_9,20005,,4_9,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=201902,[3]=201903,[4]=201904,[5]=201905,[6]=201906,[8]=201908,[9]=201909,[10]=201910,[11]=201911,[12]=201912",,1020,,,
2020,琵琶洞4_10,20006,,4_10,0,1102,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202002,[3]=202003,[4]=202004,[5]=202005,[6]=202006,[8]=202008,[9]=202009,[10]=202010,[11]=202011,[12]=202012",,1021,,,
2021,琵琶洞5_1,110001,,5_1,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=202110,,1022,,,
2022,琵琶洞5_2,110005,,5_2,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=202210,,1023,,,
2023,琵琶洞5_3,120043,,5_3,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202302,[3]=202303,[4]=202304,[5]=202305,[6]=202306,[8]=202308,[9]=202309,[10]=202310,[11]=202311,[12]=202312",,1024,,,
2024,琵琶洞5_4,20010,,5_4,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202402,[3]=202403,[4]=202404,[5]=202405,[6]=202406,[8]=202408,[9]=202409,[10]=202410,[11]=202411,[12]=202412",,1025,,,
2025,琵琶洞5_5,100031,,5_5,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202502,[3]=202503,[4]=202504,[5]=202505,[6]=202506,[8]=202508,[9]=202509,[10]=202510,[11]=202511,[12]=202512",,1026,,,
2026,琵琶洞5_6,100031,,5_6,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202602,[3]=202603,[4]=202604,[5]=202605,[6]=202606,[8]=202608,[9]=202609,[10]=202610,[11]=202611,[12]=202612",,1027,,,
2027,琵琶洞5_7,120043,,5_7,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202702,[3]=202703,[4]=202704,[5]=202705,[6]=202706,[8]=202708,[9]=202709,[10]=202710,[11]=202711,[12]=202712",,1028,,,
2028,琵琶洞5_8,110004,,5_8,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=202810,,1029,,,
2029,琵琶洞5_9,20006,,5_9,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=202902,[3]=202903,[4]=202904,[5]=202905,[6]=202906,[8]=202908,[9]=202909,[10]=202910,[11]=202911,[12]=202912",,1030,,,
2030,琵琶洞5_10,120043,,5_10,0,1103,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203002,[3]=203003,[4]=203004,[5]=203005,[6]=203006,[8]=203008,[9]=203009,[10]=203010,[11]=203011,[12]=203012",,1031,,,
2031,琵琶洞6_1,100030,,6_1,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203102,[3]=203103,[4]=203104,[5]=203105,[6]=203106,[8]=203108,[9]=203109,[10]=203110,[11]=203111,[12]=203112",,1032,,,
2032,琵琶洞6_2,120043,,6_2,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203202,[3]=203203,[4]=203204,[5]=203205,[6]=203206,[8]=203208,[9]=203209,[10]=203210,[11]=203211,[12]=203212",,1033,,,
2033,琵琶洞6_3,100033,,6_3,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203302,[3]=203303,[4]=203304,[5]=203305,[6]=203306,[8]=203308,[9]=203309,[10]=203310,[11]=203311,[12]=203312",,1034,,,
2034,琵琶洞6_4,20010,,6_4,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203402,[3]=203403,[4]=203404,[5]=203405,[6]=203406,[8]=203408,[9]=203409,[10]=203410,[11]=203411,[12]=203412",,1035,,,
2035,琵琶洞6_5,20002,,6_5,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203502,[3]=203503,[4]=203504,[5]=203505,[6]=203506,[8]=203508,[9]=203509,[10]=203510,[11]=203511,[12]=203512",,1036,,,
2036,琵琶洞6_6,120043,,6_6,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203602,[3]=203603,[4]=203604,[5]=203605,[6]=203606,[8]=203608,[9]=203609,[10]=203610,[11]=203611,[12]=203612",,1037,,,
2037,琵琶洞6_7,110004,,6_7,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,[10]=203710,,1038,,,
2038,琵琶洞6_8,20011,,6_8,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203802,[3]=203803,[4]=203804,[5]=203805,[6]=203806,[8]=203808,[9]=203809,[10]=203810,[11]=203811,[12]=203812",,1039,,,
2039,琵琶洞6_9,100030,,6_9,0,1104,琵琶洞,,,50013,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,琵琶洞,3,,,,"[2]=203902,[3]=203903,[4]=203904,[5]=203905,[6]=203906,[8]=203908,[9]=203909,[10]=203910,[11]=203911,[12]=203912",,1040,,,
