,名称,模型,难度系数,等级,生命上限,面板物理攻击,防御,出手速度,暴击值,抗暴值,爆伤加成,闪避值,命中值,无视防御,减免无视,暴伤减免,伤害增加,伤害减少,PVP伤加,PVP伤减,PVE伤加,PVE伤减,技能列表,技能队列,头目,普通技能ID
167806,强盗,100002,0,120,23618,185996,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
167808,木鱼怪,100026,0,120,23618,185996,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
167809,利刃猿,100028,0,120,23618,185996,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
167810,上官清,100031,0,120,295232,309994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
167811,林妖,100014,0,120,23618,185996,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
167812,白熊精,100008,0,120,23618,185996,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
167910,穷奇,100038,0,120,531778,2171427,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80038,"0,0,0,0",1,80038
168010,魅,100040,0,120,532138,2172897,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80040,"0,0,0,0",1,80040
168110,魅,100040,0,120,532498,2174367,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80040,"0,0,0,0",1,80040
168210,靡籁,100036,0,120,532858,2175837,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
168310,穷奇,100038,0,120,533218,2177307,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80038,"0,0,0,0",1,80038
168402,古树精,100013,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
168403,小骷髅,100003,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
168404,异面怪,100009,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
168405,灵猴,100023,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
168406,五毒蝎,100021,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
168408,剑魂,100012,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
168409,麟鹿,100015,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
168410,九尾狐,20007,0,120,296432,311254,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
168411,跳跳鼠,100004,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
168412,古树精,100013,0,120,23714,186752,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
168502,麟鹿,100015,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
168503,跳跳鼠,100004,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
168504,寒霜狼,100011,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
168505,白熊精,100008,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
168506,利刃猿,100028,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
168508,强盗,100002,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
168509,蝶精灵,100010,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
168510,宠物剑邪,100030,0,120,296632,311464,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
168511,小骷髅,100003,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
168512,剑魂,100012,0,120,23730,186878,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
168602,利刃猿,100028,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
168603,邪毒蜂,100018,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
168604,冰火螳螂,100016,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
168605,魔爪花,100025,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
168606,灵猴,100023,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
168608,蛮牛,100006,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
168609,林妖,100014,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
168610,忠勇兔,20011,0,120,296832,311674,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
168611,强盗,100002,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
168612,异面怪,100009,0,120,23746,187004,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
168702,林妖,100014,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
168703,瞌睡蛇,100020,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
168704,冰火螳螂,100016,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
168705,白熊精,100008,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
168706,剑魂,100012,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
168708,蝶精灵,100010,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
168709,利刃猿,100028,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
168710,鲛人,20001,0,120,297032,311884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50001,"0,0,0,0",1,50001
168711,异面怪,100009,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
168712,剑魂,100012,0,120,23762,187130,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
168802,石巨人,100024,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
168803,利刃猿,100028,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
168804,跳跳鼠,100004,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
168805,小乌龟,100001,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
168806,蛮牛,100006,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
168808,邪毒蜂,100018,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
168809,小骷髅,100003,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
168810,忠勇兔,20011,0,120,297232,312094,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
168811,寒霜狼,100011,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
168812,蝶精灵,100010,0,120,23778,187256,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
168902,山精,100029,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
168903,石巨人,100024,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
168904,五毒蝎,100021,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
168905,利刃猿,100028,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
168906,白熊精,100008,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
168908,寒霜狼,100011,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
168909,麟鹿,100015,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
168910,玉冥真人,100033,0,120,297432,312304,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80033,"0,0,0,0",1,80033
168911,跳跳鼠,100004,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
168912,利刃猿,100028,0,120,23794,187382,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
169010,魑,100041,0,120,535738,2187597,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
169110,魑,100041,0,120,536098,2189067,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
169202,山精,100029,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
169203,小乌龟,100001,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
169204,林妖,100014,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
169205,石狮,100007,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
169206,小骷髅,100003,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
169208,小乌龟,100001,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
169209,木鱼怪,100026,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
169210,忠勇兔,20011,0,120,298032,312934,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
169211,硬壳龟,100027,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
169212,灵猴,100023,0,120,23842,187760,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
169302,冰火螳螂,100016,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
169303,古树精,100013,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
169304,寒霜狼,100011,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
169305,炎魔,100017,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
169306,山精,100029,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
169308,小僵尸,100019,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
169309,魔爪花,100025,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
169310,忠勇兔,20011,0,120,298232,313144,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
169311,邪毒蜂,100018,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
169312,小骷髅,100003,0,120,23858,187886,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
169402,小僵尸,100019,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
169403,小骷髅,100003,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
169404,石狮,100007,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
169405,巫龟,100022,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
169406,麟鹿,100015,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
169408,蛮牛,100006,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
169409,白熊精,100008,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
169410,上官清,100031,0,120,298432,313354,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
169411,石狮,100007,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
169412,巫龟,100022,0,120,23874,188012,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
169502,麟鹿,100015,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
169503,炎魔,100017,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
169504,麟鹿,100015,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
169505,木鱼怪,100026,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
169506,邪毒蜂,100018,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
169508,魔爪花,100025,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
169509,邪毒蜂,100018,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
169510,黑水玄蛇,20010,0,120,298632,313564,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50006,"0,0,0,0",1,50006
169511,邪毒蜂,100018,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
169512,炎魔,100017,0,120,23890,188138,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
169610,深渊之龙,100039,0,120,537898,2196417,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80039,"0,0,0,0",1,80039
169710,靡籁,100036,0,120,538258,2197887,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
169810,穷奇,100038,0,120,538618,2199357,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80038,"0,0,0,0",1,80038
169910,混沌,100037,0,120,538978,2200827,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80037,"0,0,0,0",1,80037
170002,跳跳鼠,100004,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
170003,巫龟,100022,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
170004,白熊精,100008,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
170005,山精,100029,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
170006,魔爪花,100025,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
170008,异面怪,100009,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
170009,蚌精,100005,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
170010,月光蝶,20005,0,120,299632,314614,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50003,"0,0,0,0",1,50003
170011,蝶精灵,100010,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
170012,蛮牛,100006,0,120,23970,188768,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
170102,小骷髅,100003,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
170103,灵猴,100023,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
170104,灵猴,100023,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
170105,冰火螳螂,100016,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
170106,硬壳龟,100027,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
170108,跳跳鼠,100004,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
170109,强盗,100002,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
170110,宠物剑邪,100030,0,120,299832,314824,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
170111,小骷髅,100003,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
170112,蝶精灵,100010,0,120,23986,188894,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
170202,利刃猿,100028,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
170203,冰火螳螂,100016,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
170204,蛮牛,100006,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
170205,强盗,100002,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
170206,蛮牛,100006,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
170208,蛮牛,100006,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
170209,利刃猿,100028,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
170210,上官清,100031,0,120,300032,315034,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
170211,冰火螳螂,100016,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
170212,五毒蝎,100021,0,120,24002,189020,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
170310,深渊之龙,100039,0,120,540418,2206707,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80039,"0,0,0,0",1,80039
170402,小骷髅,100003,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
170403,蚌精,100005,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
170404,小僵尸,100019,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
170405,跳跳鼠,100004,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
170406,麟鹿,100015,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
170408,蛮牛,100006,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
170409,寒霜狼,100011,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
170410,地域三头犬,20008,0,120,300432,315454,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
170411,小僵尸,100019,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
170412,小骷髅,100003,0,120,24034,189272,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
170502,小骷髅,100003,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
170503,剑魂,100012,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
170504,古树精,100013,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
170505,山精,100029,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
170506,瞌睡蛇,100020,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
170508,魔爪花,100025,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
170509,石巨人,100024,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
170510,上官清,100031,0,120,300632,315664,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
170511,蝶精灵,100010,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
170512,蚌精,100005,0,120,24050,189398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
170602,小僵尸,100019,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
170603,小僵尸,100019,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
170604,古树精,100013,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
170605,异面怪,100009,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
170606,利刃猿,100028,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
170608,五毒蝎,100021,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
170609,麟鹿,100015,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
170610,月光蝶,20005,0,120,300832,315874,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50003,"0,0,0,0",1,50003
170611,炎魔,100017,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
170612,五毒蝎,100021,0,120,24066,189524,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
170710,魅,100040,0,120,541858,2212587,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80040,"0,0,0,0",1,80040
170802,冰火螳螂,100016,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
170803,灵猴,100023,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
170804,蚌精,100005,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
170805,小乌龟,100001,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
170806,山精,100029,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
170808,五毒蝎,100021,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
170809,强盗,100002,0,120,24098,189776,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
170810,九尾狐,20007,0,120,301232,316294,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
