entryId,名称,模型,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
200410,忠勇兔,20011,,20011,,
200411,小僵尸,100019,,100019,,
200412,小僵尸,100019,,100019,,
200502,寒霜狼,100011,,100011,,
200503,麟鹿,100015,,100015,,
200504,古树精,100013,,100013,,
200505,瞌睡蛇,100020,,100020,,
200506,木鱼怪,100026,,100026,,
200508,硬壳龟,100027,,100027,,
200509,强盗,100002,,100002,,
200510,鲛人,20001,,20001,,
200511,炎魔,100017,,100017,,
200512,五毒蝎,100021,,100021,,
200602,山精,100029,,100029,,
200603,瞌睡蛇,100020,,100020,,
200604,灵猴,100023,,100023,,
200605,古树精,100013,,100013,,
200606,寒霜狼,100011,,100011,,
200608,跳跳鼠,100004,,100004,,
200609,灵猴,100023,,100023,,
200610,鲛人,20001,,20001,,
200611,灵猴,100023,,100023,,
200612,巫龟,100022,,100022,,
200710,混沌,100037,,100037,,
200810,深渊之龙,100039,,100039,,
200902,强盗,100002,,100002,,
200903,强盗,100002,,100002,,
200904,小僵尸,100019,,100019,,
200905,木鱼怪,100026,,100026,,
200906,魔爪花,100025,,100025,,
200908,跳跳鼠,100004,,100004,,
200909,小乌龟,100001,,100001,,
200910,黑水玄蛇,20010,,20010,,
200911,冰火螳螂,100016,,100016,,
200912,冰火螳螂,100016,,100016,,
201010,魑,100041,,100041,,
201102,石巨人,100024,,100024,,
201103,小乌龟,100001,,100001,,
201104,小乌龟,100001,,100001,,
201105,魔爪花,100025,,100025,,
201106,邪毒蜂,100018,,100018,,
201108,魔爪花,100025,,100025,,
201109,山精,100029,,100029,,
201110,黑水玄蛇,20010,,20010,,
201111,白熊精,100008,,100008,,
201112,蛮牛,100006,,100006,,
201202,寒霜狼,100011,,100011,,
201203,炎魔,100017,,100017,,
201204,邪毒蜂,100018,,100018,,
201205,木鱼怪,100026,,100026,,
201206,炎魔,100017,,100017,,
201208,冰火螳螂,100016,,100016,,
201209,强盗,100002,,100002,,
201210,忠勇兔,20011,,20011,,
201211,蛮牛,100006,,100006,,
201212,蛮牛,100006,,100006,,
201310,混沌,100037,,100037,,
201410,混沌,100037,,100037,,
201502,木鱼怪,100026,,100026,,
201503,蚌精,100005,,100005,,
201504,剑魂,100012,,100012,,
201505,小乌龟,100001,,100001,,
201506,邪毒蜂,100018,,100018,,
201508,硬壳龟,100027,,100027,,
201509,小乌龟,100001,,100001,,
201510,月光蝶,20005,,20005,,
201511,炎魔,100017,,100017,,
201512,灵猴,100023,,100023,,
201610,魅,100040,,100040,,
201702,山精,100029,,100029,,
201703,古树精,100013,,100013,,
201704,跳跳鼠,100004,,100004,,
201705,蚌精,100005,,100005,,
201706,蛮牛,100006,,100006,,
201708,巫龟,100022,,100022,,
201709,邪毒蜂,100018,,100018,,
201710,上官清,100031,,100031,,
201711,巫龟,100022,,100022,,
201712,古树精,100013,,100013,,
201802,强盗,100002,,100002,,
201803,魔爪花,100025,,100025,,
201804,魔爪花,100025,,100025,,
201805,五毒蝎,100021,,100021,,
201806,瞌睡蛇,100020,,100020,,
201808,炎魔,100017,,100017,,
201809,蚌精,100005,,100005,,
201810,黑水玄蛇,20010,,20010,,
201811,小骷髅,100003,,100003,,
201812,灵猴,100023,,100023,,
201902,木鱼怪,100026,,100026,,
201903,小僵尸,100019,,100019,,
201904,强盗,100002,,100002,,
201905,小骷髅,100003,,100003,,
201906,硬壳龟,100027,,100027,,
201908,邪毒蜂,100018,,100018,,
201909,异面怪,100009,,100009,,
201910,月光蝶,20005,,20005,,
201911,蝶精灵,100010,,100010,,
201912,小乌龟,100001,,100001,,
202002,木鱼怪,100026,,100026,,
202003,山精,100029,,100029,,
202004,小僵尸,100019,,100019,,
202005,剑魂,100012,,100012,,
202006,硬壳龟,100027,,100027,,
202008,冰火螳螂,100016,,100016,,
202009,强盗,100002,,100002,,
202010,剑齿虎,20006,,20006,,
202011,林妖,100014,,100014,,
202012,蚌精,100005,,100005,,
202110,靡籁,100036,,100036,,
202210,魅,100040,,100040,,
202302,魔爪花,100025,,100025,,
202303,利刃猿,100028,,100028,,
202304,跳跳鼠,100004,,100004,,
202305,硬壳龟,100027,,100027,,
202306,麟鹿,100015,,100015,,
202308,邪毒蜂,100018,,100018,,
202309,古树精,100013,,100013,,
202310,地域三头犬,20008,,20008,,
202311,五毒蝎,100021,,100021,,
202312,强盗,100002,,100002,,
202402,古树精,100013,,100013,,
202403,炎魔,100017,,100017,,
202404,蚌精,100005,,100005,,
202405,古树精,100013,,100013,,
202406,古树精,100013,,100013,,
202408,小骷髅,100003,,100003,,
202409,木鱼怪,100026,,100026,,
202410,黑水玄蛇,20010,,20010,,
202411,强盗,100002,,100002,,
202412,巫龟,100022,,100022,,
202502,麟鹿,100015,,100015,,
202503,强盗,100002,,100002,,
202504,小僵尸,100019,,100019,,
202505,灵猴,100023,,100023,,
202506,灵猴,100023,,100023,,
202508,炎魔,100017,,100017,,
202509,五毒蝎,100021,,100021,,
202510,上官清,100031,,100031,,
202511,蛮牛,100006,,100006,,
202512,木鱼怪,100026,,100026,,
202602,蚌精,100005,,100005,,
202603,瞌睡蛇,100020,,100020,,
202604,蚌精,100005,,100005,,
202605,木鱼怪,100026,,100026,,
202606,瞌睡蛇,100020,,100020,,
202608,蛮牛,100006,,100006,,
202609,强盗,100002,,100002,,
202610,上官清,100031,,100031,,
202611,冰火螳螂,100016,,100016,,
202612,灵猴,100023,,100023,,
202702,魔爪花,100025,,100025,,
202703,剑魂,100012,,100012,,
202704,小乌龟,100001,,100001,,
202705,白熊精,100008,,100008,,
202706,蚌精,100005,,100005,,
202708,蛮牛,100006,,100006,,
202709,冰火螳螂,100016,,100016,,
202710,地域三头犬,20008,,20008,,
202711,麟鹿,100015,,100015,,
202712,强盗,100002,,100002,,
202810,深渊之龙,100039,,100039,,
202902,巫龟,100022,,100022,,
202903,硬壳龟,100027,,100027,,
202904,古树精,100013,,100013,,
202905,魔爪花,100025,,100025,,
202906,古树精,100013,,100013,,
202908,硬壳龟,100027,,100027,,
202909,石狮,100007,,100007,,
202910,剑齿虎,20006,,20006,,
202911,蚌精,100005,,100005,,
202912,邪毒蜂,100018,,100018,,
203002,古树精,100013,,100013,,
203003,跳跳鼠,100004,,100004,,
203004,剑魂,100012,,100012,,
203005,剑魂,100012,,100012,,
203006,蛮牛,100006,,100006,,
203008,异面怪,100009,,100009,,
203009,山精,100029,,100029,,
203010,地域三头犬,20008,,20008,,
203011,蛮牛,100006,,100006,,
203012,石巨人,100024,,100024,,
203102,灵猴,100023,,100023,,
203103,小乌龟,100001,,100001,,
203104,炎魔,100017,,100017,,
203105,剑魂,100012,,100012,,
203106,蝶精灵,100010,,100010,,
203108,木鱼怪,100026,,100026,,
203109,冰火螳螂,100016,,100016,,
203110,宠物剑邪,100030,,100030,,
203111,魔爪花,100025,,100025,,
203112,林妖,100014,,100014,,
203202,强盗,100002,,100002,,
203203,蚌精,100005,,100005,,
203204,剑魂,100012,,100012,,
203205,硬壳龟,100027,,100027,,
203206,炎魔,100017,,100017,,
203208,剑魂,100012,,100012,,
203209,冰火螳螂,100016,,100016,,
203210,地域三头犬,20008,,20008,,
203211,蝶精灵,100010,,100010,,
203212,古树精,100013,,100013,,
203302,冰火螳螂,100016,,100016,,
203303,小骷髅,100003,,100003,,
203304,剑魂,100012,,100012,,
203305,白熊精,100008,,100008,,
203306,硬壳龟,100027,,100027,,
203308,巫龟,100022,,100022,,
203309,强盗,100002,,100002,,
203310,玉冥真人,100033,,100033,,
203311,冰火螳螂,100016,,100016,,
203312,白熊精,100008,,100008,,
203402,小骷髅,100003,,100003,,
203403,灵猴,100023,,100023,,
203404,五毒蝎,100021,,100021,,
203405,古树精,100013,,100013,,
203406,巫龟,100022,,100022,,
203408,白熊精,100008,,100008,,
203409,跳跳鼠,100004,,100004,,
203410,黑水玄蛇,20010,,20010,,
203411,小乌龟,100001,,100001,,
203412,林妖,100014,,100014,,
203502,麟鹿,100015,,100015,,
203503,巫龟,100022,,100022,,
203504,小骷髅,100003,,100003,,
203505,利刃猿,100028,,100028,,
203506,强盗,100002,,100002,,
203508,小乌龟,100001,,100001,,
203509,巫龟,100022,,100022,,
203510,剑侠兔,20002,,20002,,
203511,邪毒蜂,100018,,100018,,
203512,巫龟,100022,,100022,,
203602,强盗,100002,,100002,,
203603,木鱼怪,100026,,100026,,
203604,强盗,100002,,100002,,
203605,灵猴,100023,,100023,,
203606,林妖,100014,,100014,,
203608,邪毒蜂,100018,,100018,,
203609,小骷髅,100003,,100003,,
203610,地域三头犬,20008,,20008,,
203611,剑魂,100012,,100012,,
203612,寒霜狼,100011,,100011,,
203710,深渊之龙,100039,,100039,,
203802,五毒蝎,100021,,100021,,
203803,五毒蝎,100021,,100021,,
203804,硬壳龟,100027,,100027,,
203805,五毒蝎,100021,,100021,,
203806,五毒蝎,100021,,100021,,
203808,寒霜狼,100011,,100011,,
203809,跳跳鼠,100004,,100004,,
203810,忠勇兔,20011,,20011,,
203811,石巨人,100024,,100024,,
203812,蚌精,100005,,100005,,
203902,硬壳龟,100027,,100027,,
203903,石巨人,100024,,100024,,
203904,石狮,100007,,100007,,
203905,寒霜狼,100011,,100011,,
203906,强盗,100002,,100002,,
203908,麟鹿,100015,,100015,,
203909,古树精,100013,,100013,,
203910,宠物剑邪,100030,,100030,,
203911,石巨人,100024,,100024,,
203912,炎魔,100017,,100017,,
204010,混沌,100037,,100037,,
204110,穷奇,100038,,100038,,
204202,小骷髅,100003,,100003,,
204203,邪毒蜂,100018,,100018,,
204204,石狮,100007,,100007,,
204205,剑魂,100012,,100012,,
204206,冰火螳螂,100016,,100016,,
204208,异面怪,100009,,100009,,
204209,麟鹿,100015,,100015,,
204210,忠勇兔,20011,,20011,,
204211,石巨人,100024,,100024,,
204212,跳跳鼠,100004,,100004,,
204302,冰火螳螂,100016,,100016,,
204303,灵猴,100023,,100023,,
204304,小乌龟,100001,,100001,,
204305,炎魔,100017,,100017,,
204306,林妖,100014,,100014,,
204308,小乌龟,100001,,100001,,
204309,麟鹿,100015,,100015,,
204310,剑齿虎,20006,,20006,,
204311,白熊精,100008,,100008,,
204312,木鱼怪,100026,,100026,,
204402,白熊精,100008,,100008,,
204403,异面怪,100009,,100009,,
204404,剑魂,100012,,100012,,
204405,石巨人,100024,,100024,,
204406,石狮,100007,,100007,,
204408,小僵尸,100019,,100019,,
204409,山精,100029,,100029,,
204410,云中子,100034,,100034,,
204411,瞌睡蛇,100020,,100020,,
204412,林妖,100014,,100014,,
204510,深渊之龙,100039,,100039,,
204602,石狮,100007,,100007,,
204603,瞌睡蛇,100020,,100020,,
204604,异面怪,100009,,100009,,
204605,蝶精灵,100010,,100010,,
204606,跳跳鼠,100004,,100004,,
204608,炎魔,100017,,100017,,
204609,五毒蝎,100021,,100021,,
204610,九尾狐,20007,,20007,,
204611,林妖,100014,,100014,,
204612,小骷髅,100003,,100003,,
204702,古树精,100013,,100013,,
204703,冰火螳螂,100016,,100016,,
204704,蛮牛,100006,,100006,,
204705,蚌精,100005,,100005,,
204706,白熊精,100008,,100008,,
204708,冰火螳螂,100016,,100016,,
204709,古树精,100013,,100013,,
204710,鲛人,20001,,20001,,
204711,灵猴,100023,,100023,,
204712,石巨人,100024,,100024,,
204810,混沌,100037,,100037,,
204902,邪毒蜂,100018,,100018,,
204903,跳跳鼠,100004,,100004,,
204904,利刃猿,100028,,100028,,
204905,小乌龟,100001,,100001,,
204906,林妖,100014,,100014,,
204908,蚌精,100005,,100005,,
204909,麟鹿,100015,,100015,,
204910,黑水玄蛇,20010,,20010,,
204911,蛮牛,100006,,100006,,
204912,白熊精,100008,,100008,,
205002,邪毒蜂,100018,,100018,,
205003,白熊精,100008,,100008,,
205004,邪毒蜂,100018,,100018,,
205005,跳跳鼠,100004,,100004,,
205006,炎魔,100017,,100017,,
205008,五毒蝎,100021,,100021,,
205009,炎魔,100017,,100017,,
205010,月光蝶,20005,,20005,,
205011,剑魂,100012,,100012,,
205012,古树精,100013,,100013,,
205110,魅,100040,,100040,,
205202,小乌龟,100001,,100001,,
205203,山精,100029,,100029,,
205204,炎魔,100017,,100017,,
205205,山精,100029,,100029,,
205206,白熊精,100008,,100008,,
205208,蝶精灵,100010,,100010,,
205209,木鱼怪,100026,,100026,,
205210,上官清,100031,,100031,,
205211,邪毒蜂,100018,,100018,,
205212,蝶精灵,100010,,100010,,
205302,寒霜狼,100011,,100011,,
205303,邪毒蜂,100018,,100018,,
205304,邪毒蜂,100018,,100018,,
205305,跳跳鼠,100004,,100004,,
205306,石巨人,100024,,100024,,
205308,蝶精灵,100010,,100010,,
205309,硬壳龟,100027,,100027,,
205310,鲛人,20001,,20001,,
205311,灵猴,100023,,100023,,
205312,硬壳龟,100027,,100027,,
205402,山精,100029,,100029,,
205403,白熊精,100008,,100008,,
205404,炎魔,100017,,100017,,
205405,石巨人,100024,,100024,,
205406,冰火螳螂,100016,,100016,,
205408,白熊精,100008,,100008,,
205409,剑魂,100012,,100012,,
205410,忠勇兔,20011,,20011,,
205411,石狮,100007,,100007,,
205412,灵猴,100023,,100023,,
205510,混沌,100037,,100037,,
205602,剑魂,100012,,100012,,
205603,小僵尸,100019,,100019,,
205604,小乌龟,100001,,100001,,
205605,五毒蝎,100021,,100021,,
205606,巫龟,100022,,100022,,
205608,小乌龟,100001,,100001,,
205609,小僵尸,100019,,100019,,
205610,九尾狐,20007,,20007,,
205611,瞌睡蛇,100020,,100020,,
205612,瞌睡蛇,100020,,100020,,
205702,小乌龟,100001,,100001,,
205703,白熊精,100008,,100008,,
205704,硬壳龟,100027,,100027,,
205705,蝶精灵,100010,,100010,,
205706,石巨人,100024,,100024,,
205708,魔爪花,100025,,100025,,
205709,剑魂,100012,,100012,,
205710,剑齿虎,20006,,20006,,
205711,石巨人,100024,,100024,,
205712,冰火螳螂,100016,,100016,,
205802,林妖,100014,,100014,,
205803,瞌睡蛇,100020,,100020,,
205804,五毒蝎,100021,,100021,,
205805,麟鹿,100015,,100015,,
205806,小僵尸,100019,,100019,,
205808,小乌龟,100001,,100001,,
205809,炎魔,100017,,100017,,
205810,九尾狐,20007,,20007,,
205811,小骷髅,100003,,100003,,
205812,木鱼怪,100026,,100026,,
205902,巫龟,100022,,100022,,
205903,寒霜狼,100011,,100011,,
205904,强盗,100002,,100002,,
205905,石狮,100007,,100007,,
205906,山精,100029,,100029,,
205908,利刃猿,100028,,100028,,
205909,木鱼怪,100026,,100026,,
205910,上官清,100031,,100031,,
205911,小乌龟,100001,,100001,,
205912,白熊精,100008,,100008,,
206002,异面怪,100009,,100009,,
206003,强盗,100002,,100002,,
206004,小骷髅,100003,,100003,,
206005,石巨人,100024,,100024,,
206006,跳跳鼠,100004,,100004,,
206008,剑魂,100012,,100012,,
206009,林妖,100014,,100014,,
206010,玉冥真人,100033,,100033,,
206011,灵猴,100023,,100023,,
206012,蝶精灵,100010,,100010,,
206110,魅,100040,,100040,,
206202,小乌龟,100001,,100001,,
206203,强盗,100002,,100002,,
206204,木鱼怪,100026,,100026,,
206205,白熊精,100008,,100008,,
206206,石狮,100007,,100007,,
206208,蝶精灵,100010,,100010,,
206209,瞌睡蛇,100020,,100020,,
206210,剑侠兔,20002,,20002,,
206211,蛮牛,100006,,100006,,
206212,石巨人,100024,,100024,,
206310,混沌,100037,,100037,,
206402,木鱼怪,100026,,100026,,
206403,小僵尸,100019,,100019,,
206404,小骷髅,100003,,100003,,
206405,五毒蝎,100021,,100021,,
206406,跳跳鼠,100004,,100004,,
206408,石巨人,100024,,100024,,
206409,麟鹿,100015,,100015,,
206410,月光蝶,20005,,20005,,
206411,古树精,100013,,100013,,
206412,蝶精灵,100010,,100010,,
206502,跳跳鼠,100004,,100004,,
206503,山精,100029,,100029,,
206504,寒霜狼,100011,,100011,,
206505,蝶精灵,100010,,100010,,
206506,蚌精,100005,,100005,,
206508,小乌龟,100001,,100001,,
206509,蝶精灵,100010,,100010,,
206510,玉冥真人,100033,,100033,,
206511,林妖,100014,,100014,,
206512,瞌睡蛇,100020,,100020,,
206602,蚌精,100005,,100005,,
206603,炎魔,100017,,100017,,
206604,灵猴,100023,,100023,,
206605,古树精,100013,,100013,,
206606,林妖,100014,,100014,,
206608,瞌睡蛇,100020,,100020,,
206609,小僵尸,100019,,100019,,
206610,云中子,100034,,100034,,
206611,蝶精灵,100010,,100010,,
206612,小乌龟,100001,,100001,,
206702,巫龟,100022,,100022,,
206703,炎魔,100017,,100017,,
206704,山精,100029,,100029,,
206705,炎魔,100017,,100017,,
206706,山精,100029,,100029,,
206708,邪毒蜂,100018,,100018,,
206709,麟鹿,100015,,100015,,
206710,黑水玄蛇,20010,,20010,,
206711,蛮牛,100006,,100006,,
206712,小骷髅,100003,,100003,,
206810,深渊之龙,100039,,100039,,
206902,魔爪花,100025,,100025,,
206903,寒霜狼,100011,,100011,,
206904,剑魂,100012,,100012,,
206905,强盗,100002,,100002,,
206906,小乌龟,100001,,100001,,
206908,硬壳龟,100027,,100027,,
206909,石巨人,100024,,100024,,
206910,玉冥真人,100033,,100033,,
206911,木鱼怪,100026,,100026,,
206912,山精,100029,,100029,,
207002,山精,100029,,100029,,
207003,炎魔,100017,,100017,,
207004,石巨人,100024,,100024,,
207005,山精,100029,,100029,,
207006,炎魔,100017,,100017,,
207008,石巨人,100024,,100024,,
207009,瞌睡蛇,100020,,100020,,
207010,地域三头犬,20008,,20008,,
207011,麟鹿,100015,,100015,,
207012,强盗,100002,,100002,,
207110,魑,100041,,100041,,
207202,强盗,100002,,100002,,
207203,异面怪,100009,,100009,,
207204,强盗,100002,,100002,,
207205,邪毒蜂,100018,,100018,,
207206,麟鹿,100015,,100015,,
207208,邪毒蜂,100018,,100018,,
207209,林妖,100014,,100014,,
207210,地域三头犬,20008,,20008,,
207211,木鱼怪,100026,,100026,,
207212,巫龟,100022,,100022,,
207302,小僵尸,100019,,100019,,
207303,五毒蝎,100021,,100021,,
207304,蝶精灵,100010,,100010,,
207305,白熊精,100008,,100008,,
207306,冰火螳螂,100016,,100016,,
207308,利刃猿,100028,,100028,,
207309,巫龟,100022,,100022,,
207310,逸琼玄女,100032,,100032,,
207311,石狮,100007,,100007,,
207312,小乌龟,100001,,100001,,
207410,魑,100041,,100041,,
207510,魑,100041,,100041,,
207602,利刃猿,100028,,100028,,
207603,小僵尸,100019,,100019,,
207604,剑魂,100012,,100012,,
207605,石狮,100007,,100007,,
207606,灵猴,100023,,100023,,
207608,小骷髅,100003,,100003,,
207609,异面怪,100009,,100009,,
207610,云中子,100034,,100034,,
207611,魔爪花,100025,,100025,,
207612,蛮牛,100006,,100006,,
207702,石狮,100007,,100007,,
207703,山精,100029,,100029,,
207704,古树精,100013,,100013,,
207705,异面怪,100009,,100009,,
207706,冰火螳螂,100016,,100016,,
207708,蝶精灵,100010,,100010,,
207709,邪毒蜂,100018,,100018,,
207710,地域三头犬,20008,,20008,,
207711,剑魂,100012,,100012,,
207712,利刃猿,100028,,100028,,
207802,邪毒蜂,100018,,100018,,
207803,蚌精,100005,,100005,,
207804,利刃猿,100028,,100028,,
207805,小骷髅,100003,,100003,,
207806,强盗,100002,,100002,,
207808,炎魔,100017,,100017,,
207809,炎魔,100017,,100017,,
207810,忠勇兔,20011,,20011,,
207811,剑魂,100012,,100012,,
207812,瞌睡蛇,100020,,100020,,
207902,蚌精,100005,,100005,,
207903,蚌精,100005,,100005,,
207904,冰火螳螂,100016,,100016,,
207905,魔爪花,100025,,100025,,
207906,木鱼怪,100026,,100026,,
207908,灵猴,100023,,100023,,
207909,五毒蝎,100021,,100021,,
207910,九尾狐,20007,,20007,,
207911,灵猴,100023,,100023,,
207912,剑魂,100012,,100012,,
208002,魔爪花,100025,,100025,,
208003,寒霜狼,100011,,100011,,
208004,邪毒蜂,100018,,100018,,
208005,硬壳龟,100027,,100027,,
208006,硬壳龟,100027,,100027,,
208008,邪毒蜂,100018,,100018,,
208009,古树精,100013,,100013,,
208010,剑侠兔,20002,,20002,,
208011,剑魂,100012,,100012,,
208012,小骷髅,100003,,100003,,
208102,小僵尸,100019,,100019,,
208103,古树精,100013,,100013,,
208104,石狮,100007,,100007,,
208105,邪毒蜂,100018,,100018,,
208106,小乌龟,100001,,100001,,
208108,白熊精,100008,,100008,,
208109,跳跳鼠,100004,,100004,,
208110,月光蝶,20005,,20005,,
208111,蛮牛,100006,,100006,,
208112,巫龟,100022,,100022,,
208202,寒霜狼,100011,,100011,,
208203,林妖,100014,,100014,,
208204,炎魔,100017,,100017,,
208205,硬壳龟,100027,,100027,,
208206,石巨人,100024,,100024,,
208208,邪毒蜂,100018,,100018,,
208209,魔爪花,100025,,100025,,
208210,地域三头犬,20008,,20008,,
208211,木鱼怪,100026,,100026,,
